Open,High,Low,Close,Volume,WAP,Count,Minute,Tesla3,Tesla6,Tesla9,Decision,EXECUTE
1.0063,1.00635,1.0062,1.00625,133,1.006275,31,25,9.75E-05,6.00E-05,-0.0002115,SELL,NO
1.00625,1.0064,1.00625,1.00635,166,1.00633,54,30,1.20E-05,-0.00042,-0.000468,SELL,NO
1.00635,1.00645,1.0063,1.0064,82,1.006385,35,35,7.65E-05,-0.000222,-0.00018,NO,NO
1.00645,1.00645,1.00615,1.0062,141,1.006285,56,40,0.000153,-9.00E-05,0.0001845,NO,NO
1.0062,1.0063,1.0061,1.0062,112,1.006205,53,45,-0.000144,-0.000489,-0.0002745,NO,NO
1.00615,1.0062,1.00585,1.0059,327,1.00605,100,50,-0.000312,-0.000516,-0.0004455,NO,NO
1.00585,1.00595,1.00565,1.0058,282,1.005795,89,55,-0.000579,-0.001056,-0.0010125,NO,NO
1.0058,1.00585,1.0056,1.00575,230,1.005725,120,0,-0.000789,-0.001365,-0.0010305,NO,NO
1.0057,1.0059,1.00565,1.00575,132,1.00573,74,5,-0.0008805,-0.001455,-0.0008325,NO,NO
1.0058,1.0059,1.00565,1.00565,204,1.005765,111,10,-0.000753,-0.001287,-0.000216,NO,NO
1.0057,1.00595,1.0056,1.00585,365,1.005785,162,15,-0.000789,-0.001197,-7.65E-05,NO,NO
1.00585,1.0059,1.0057,1.0058,292,1.005805,133,20,-0.0006585,-0.000639,0.0002385,BUY,NO
1.0058,1.0058,1.00565,1.0058,100,1.005765,40,25,-0.0006195,-0.000339,0.0001125,BUY,NO
1.0058,1.0059,1.0057,1.0058,53,1.00578,18,30,-0.0006225,-0.000102,9.00E-06,BUY,NO
1.00575,1.00575,1.0051,1.00515,411,1.00535,140,35,-0.0005595,2.70E-05,-6.75E-05,NO,NO
1.00515,1.0052,1.0049,1.00515,703,1.005045,165,40,-0.0010005,-0.001203,-0.00153,SELL,NO
1.00515,1.0054,1.00515,1.00525,163,1.005255,91,45,-0.0010155,-0.001617,-0.001395,NO,NO
1.00525,1.00535,1.00485,1.00485,395,1.00514,176,50,-0.000687,-0.001266,-0.000378,NO,NO
1.00485,1.0049,1.00415,1.0047,1099,1.00456,386,55,-0.0009105,-0.001893,-0.000729,NO,NO
1.0047,1.00495,1.0046,1.00485,679,1.00478,301,0,-0.0013455,-0.002508,-0.001332,NO,NO
1.00485,1.0049,1.0041,1.00435,648,1.004375,201,5,-0.0011475,-0.001608,-0.0004275,NO,NO
1.0044,1.0047,1.00425,1.00425,655,1.00449,230,10,-0.001671,-0.002328,-0.0011745,NO,NO
1.0042,1.00445,1.0041,1.0042,579,1.004285,224,15,-0.0017265,-0.002046,-0.0007425,NO,NO
1.00425,1.00495,1.0042,1.0049,745,1.00467,236,20,-0.001689,-0.001758,-0.000774,NO,NO
1.00485,1.0053,1.0045,1.00455,658,1.00492,210,25,-0.00087,-0.000417,0.001098,BUY,NO
1.0046,1.0049,1.0046,1.0049,208,1.004745,75,30,-0.000717,0.000111,0.0006075,BUY,NO
1.0049,1.0049,1.0045,1.0046,276,1.0047,85,35,-0.00045,0.000651,0.000603,NO,NO
1.0046,1.0046,1.004,1.0041,444,1.00422,157,40,-0.00042,0.000402,-0.0003915,NO,NO
1.0041,1.00455,1.0041,1.00455,251,1.00437,126,45,-0.0009285,-0.000708,-0.0017505,NO,NO
1.0045,1.00465,1.00415,1.00415,272,1.004365,123,50,-0.0003345,-0.000375,-0.0002655,NO,NO
1.0041,1.00435,1.0034,1.00365,1143,1.003815,393,55,-0.0003825,-0.001014,-0.0006525,NO,NO
1.00365,1.0039,1.0032,1.0038,1680,1.003435,619,0,-0.0009,-0.002463,-0.001656,NO,NO
1.00385,1.0041,1.00355,1.00355,792,1.00383,338,5,-0.000975,-0.002409,-0.0012735,NO,NO
1.0036,1.00405,1.0036,1.00385,608,1.00385,249,10,-0.0010515,-0.001905,-0.0005265,NO,NO
1.00385,1.0041,1.00365,1.004,825,1.00394,269,15,-0.000966,-0.001353,0.000423,NO,NO
1.004,1.0044,1.00385,1.00415,748,1.004195,283,20,-0.0009465,-0.000534,0.0007425,BUY,NO
1.00415,1.00415,1.0038,1.00405,594,1.00394,200,25,-0.0005685,0.000423,0.0007875,BUY,NO
1.00405,1.0044,1.00385,1.00435,408,1.00417,172,30,-0.0006165,0.000321,4.95E-05,NO,NO
1.0044,1.00465,1.00405,1.0041,652,1.004415,227,35,-0.0001545,0.001326,0.0008055,NO,NO
1.00415,1.0046,1.00405,1.00445,379,1.004375,137,40,0.000108,0.001245,0.000369,NO,NO
1.00445,1.0048,1.00415,1.0044,599,1.00453,208,45,0.0004995,0.001101,0.000675,NO,NO
1.0044,1.00465,1.0041,1.0045,481,1.00442,180,50,0.0007245,0.001161,0.000333,NO,NO
1.00455,1.00465,1.0043,1.00455,547,1.00445,209,55,0.000903,0.001017,0.00018,NO,NO
1.00455,1.00455,1.00385,1.004,709,1.004075,262,0,0.0008835,0.000768,0.0002025,SELL,EXECUTE
1.00395,1.00465,1.00385,1.00445,574,1.00422,219,5,7.05E-05,-0.00051,-0.0012825,SELL,NO
1.0045,1.00485,1.0043,1.0045,480,1.00459,201,10,0.0004545,-3.00E-05,0.0002475,NO,NO
1.00445,1.00445,1.00385,1.00385,473,1.004155,169,15,0.0005505,0.000204,0.0006705,NO,NO
1.0039,1.0042,1.00355,1.00395,2324,1.003785,641,20,-0.000183,-0.000999,-0.000837,NO,NO
1.004,1.0048,1.00395,1.00455,748,1.00449,263,25,-0.000399,-0.001143,-0.001062,NO,NO
1.00455,1.0048,1.0042,1.00435,572,1.00453,209,30,0.000177,0.000549,0.000954,BUY,NO
1.00435,1.0046,1.0042,1.0042,566,1.00438,192,35,6.00E-06,0.000255,0.00072,BUY,NO
1.00415,1.00465,1.004,1.00455,706,1.00438,214,40,-0.0002145,1.20E-05,-0.0001125,NO,NO
1.0045,1.0045,1.0038,1.00395,854,1.004195,243,45,8.55E-05,0.000606,-1.80E-05,NO,NO
1.004,1.0045,1.0039,1.0045,334,1.004165,110,50,-0.0002325,-0.000378,-0.0009855,SELL,NO
1.0045,1.0045,1.00385,1.00425,1748,1.00418,520,55,-1.50E-06,0.000222,0.000189,NO,NO
1.0042,1.0048,1.0041,1.0048,866,1.004375,302,0,-8.40E-05,-0.000255,-0.000144,NO,NO
1.0048,1.0053,1.00465,1.0048,961,1.004995,368,5,0.00048,0.000342,0.0012915,NO,NO
1.0049,1.0049,1.00445,1.00465,379,1.004685,124,10,0.000831,0.001383,0.0018675,BUY,NO
1.00465,1.0047,1.00345,1.00345,660,1.004035,230,15,0.000513,0.00093,0.0003915,NO,NO
1.0034,1.0043,1.0033,1.0043,858,1.003765,285,20,-0.0006945,-0.00123,-0.002898,SELL,NO
1.00425,1.00435,1.0038,1.00405,441,1.004105,152,25,-0.000525,-0.000531,-0.001305,SELL,NO
1.004,1.0041,1.0035,1.00375,473,1.003865,149,30,-0.0003825,-0.000903,-0.000342,NO,NO
1.0038,1.0044,1.0038,1.0044,502,1.004075,106,35,-0.000537,-0.001743,-0.000396,NO,NO
1.00435,1.00435,1.00365,1.00365,406,1.003905,125,40,-2.10E-05,-0.000744,0.000936,NO,NO
1.0037,1.0042,1.0037,1.0038,595,1.003975,190,45,-0.0005115,-0.001362,-0.000666,NO,NO
1.00375,1.00395,1.0037,1.0037,345,1.003845,127,50,-0.0006795,-0.000684,-0.000333,NO,NO
1.00375,1.004,1.00365,1.0037,551,1.00385,156,55,-0.0009135,-0.000348,-0.000549,NO,NO
1.0037,1.0043,1.00355,1.00415,526,1.003955,180,0,-0.000897,-0.000426,-0.0004275,NO,NO
1.0042,1.00425,1.0039,1.00415,255,1.004085,100,5,-0.000351,0.000216,0.0006165,BUY,NO
1.0042,1.0044,1.00365,1.0038,712,1.004025,128,10,-6.00E-06,0.00045,0.0007515,BUY,NO
1.00375,1.0038,1.00335,1.0038,222,1.003585,90,15,-6.60E-05,-0.00015,-0.0003285,SELL,NO
1.0037,1.00375,1.0034,1.0036,258,1.00358,82,20,-0.000372,-0.000603,-0.000972,SELL,NO
1.00365,1.0044,1.00365,1.0043,325,1.004055,123,25,-0.000447,-0.000699,-0.0007335,SELL,NO
1.0043,1.00455,1.00405,1.0044,445,1.00433,181,30,0.000267,0.000585,0.0013185,BUY,NO
1.0044,1.0046,1.00425,1.0043,351,1.00439,133,35,0.000498,0.000927,0.001719,BUY,NO
1.0044,1.00465,1.0043,1.00465,382,1.00439,131,40,0.0006015,0.001158,0.0011025,NO,NO
1.00465,1.0062,1.0046,1.00615,1356,1.005435,474,45,0.0007365,0.001683,0.0008235,NO,NO
1.00615,1.00715,1.006,1.0065,2572,1.00654,729,50,0.0022305,0.004755,0.0041625,NO,NO
1.00645,1.0066,1.0058,1.00605,1009,1.00607,394,55,0.0030195,0.006258,0.0047025,NO,NO
1.006,1.0062,1.00575,1.00615,356,1.00596,155,0,0.002547,0.004671,0.0015345,NO,NO
1.0061,1.0061,1.00565,1.0058,399,1.005835,163,5,0.0026535,0.004173,0.0001035,NO,NO
1.0058,1.00675,1.00575,1.0065,428,1.00634,158,10,0.0024075,0.002835,-0.0010215,NO,NO
1.0065,1.00685,1.00625,1.0063,370,1.00662,174,15,0.003039,0.002955,0.0013275,SELL,NO
1.0063,1.00635,1.0058,1.0061,565,1.006065,194,20,0.0028455,0.002043,0.0009765,SELL,NO
1.0061,1.00615,1.00525,1.0054,1515,1.005625,468,25,0.0021495,0.000195,-0.000477,SELL,NO
1.0054,1.0056,1.00515,1.0055,574,1.00538,252,30,0.0010515,-0.001413,-0.00234,SELL,NO
1.0055,1.0061,1.0055,1.00605,580,1.005905,213,35,0.0003015,-0.001467,-0.001737,SELL,NO
1.00605,1.0062,1.0056,1.0057,529,1.005895,198,40,0.0004425,-0.000507,0.0008415,NO,NO
1.00565,1.0064,1.0056,1.0057,599,1.005995,219,45,-0.0002745,-0.001062,0.0002565,NO,NO
1.00575,1.00585,1.0052,1.0053,737,1.00548,305,50,-0.0002745,-0.000696,0.0002835,NO,NO
1.0053,1.00535,1.00465,1.00485,1653,1.004975,555,55,-0.0007935,-0.001278,-0.0015435,SELL,NO
1.00485,1.0055,1.00475,1.00535,886,1.005115,371,0,-0.0015315,-0.001995,-0.0024255,SELL,NO
1.00535,1.006,1.00535,1.00575,677,1.005675,302,5,-0.001179,-0.001125,-0.0005715,BUY,NO
1.00575,1.00595,1.0054,1.0056,503,1.00571,246,10,-0.00054,-0.000195,0.0014445,BUY,NO
1.00565,1.00615,1.0052,1.00525,644,1.005625,245,15,-0.000291,-0.000333,0.0011205,NO,NO
1.0053,1.0059,1.00525,1.0058,643,1.00561,304,20,-0.0003375,-0.000297,-0.0002475,BUY,EXECUTE
1.0058,1.006,1.00535,1.0055,1011,1.0057,416,25,4.50E-06,0.000753,0.00018,NO,NO
1.0055,1.00565,1.00535,1.00555,774,1.0055,315,30,-0.0002325,0.000693,-0.0002205,NO,NO
1.0055,1.00625,1.00535,1.00615,728,1.005765,336,35,-0.0003825,0.000315,-0.0003915,NO,NO
1.00615,1.0063,1.0057,1.00595,808,1.006045,307,40,0.0004455,0.001023,0.0011295,BUY,NO
1.0059,1.00625,1.0058,1.00595,508,1.005975,207,45,0.0006975,0.000762,0.000792,BUY,NO
1.00595,1.00605,1.00515,1.0052,679,1.00565,292,50,0.0007815,0.000723,0.0005085,SELL,NO
1.0052,1.00535,1.00485,1.00495,609,1.00512,247,55,6.75E-05,-0.000441,-0.0015615,SELL,NO
1.005,1.0055,1.00475,1.00515,941,1.00513,377,0,-0.0005655,-0.001401,-0.002295,SELL,NO
1.00515,1.00555,1.00515,1.0055,610,1.005365,253,5,-0.000618,-0.00147,-0.0011835,NO,NO
1.00555,1.00555,1.00515,1.00535,512,1.00531,190,10,-0.0002445,-0.000873,0.0005085,NO,NO
1.00535,1.0054,1.00495,1.0051,769,1.005225,246,15,-0.0003345,-0.001269,0.0003555,NO,NO
1.0051,1.0053,1.00465,1.00515,950,1.005085,289,20,-0.0005775,-0.001284,-0.000342,NO,NO
1.0051,1.00515,1.0042,1.0044,875,1.00468,325,25,-0.000792,-0.000903,-0.0005535,NO,NO
1.0044,1.0052,1.00425,1.0047,1391,1.004775,474,30,-0.0015375,-0.001863,-0.001926,SELL,NO
1.0048,1.00505,1.00465,1.00475,772,1.004865,344,35,-0.0012855,-0.001065,-0.0005535,BUY,NO
1.00475,1.00565,1.00475,1.00545,1214,1.00529,420,40,-0.001068,-0.00108,-0.0001575,NO,NO
1.00545,1.0056,1.0052,1.0052,812,1.00544,273,45,-0.0001185,0.000297,0.001683,BUY,NO
1.00525,1.00555,1.00515,1.00515,771,1.005335,268,50,3.45E-05,0.000648,0.000909,BUY,NO
1.0052,1.0055,1.005,1.00535,705,1.005315,251,55,4.35E-05,0.000783,0.000126,NO,NO
1.0053,1.00535,1.00495,1.0052,787,1.00514,271,0,6.00E-05,0.001095,-0.000135,NO,NO
1.00515,1.00565,1.00485,1.00505,967,1.005255,375,5,-0.0001215,0.000582,-0.000585,NO,NO
1.00505,1.00595,1.00505,1.00565,1178,1.005575,424,10,9.30E-05,0.000144,-0.0003915,NO,NO
1.00565,1.00585,1.00535,1.0055,763,1.005635,270,15,0.0008055,0.000912,0.0010485,BUY,NO
1.0056,1.0065,1.00555,1.00615,1891,1.006005,556,20,0.0009195,0.000654,0.0007785,NO,NO
1.00615,1.00625,1.0058,1.0061,1054,1.006075,392,25,0.00141,0.001848,0.001656,NO,NO
1.00605,1.0062,1.0058,1.0062,1044,1.006015,394,30,0.001164,0.001923,0.000864,NO,NO
1.00625,1.00675,1.0061,1.00645,1251,1.006425,426,35,0.00108,0.001947,0.00072,NO,NO
1.00645,1.007,1.00635,1.00695,1337,1.00664,511,40,0.001311,0.002487,0.001107,NO,NO
1.0069,1.00785,1.0068,1.00755,2323,1.00733,763,45,0.001755,0.002766,0.0017325,NO,NO
1.0075,1.0079,1.0071,1.0074,2031,1.00759,772,50,0.0025845,0.003822,0.002925,NO,NO
1.0074,1.00805,1.0074,1.00785,1906,1.007755,697,55,0.0026085,0.00375,0.0017955,NO,NO
1.00785,1.00845,1.0078,1.00825,2668,1.00818,766,0,0.0028815,0.004014,0.0017055,NO,NO
1.0083,1.0083,1.0079,1.008,1112,1.00806,380,5,0.003147,0.004683,0.0018945,NO,NO
1.008,1.00815,1.0076,1.00805,844,1.007875,335,10,0.002649,0.003426,0.0004815,NO,NO
1.00805,1.0081,1.0076,1.0076,1100,1.007795,379,15,0.002436,0.002319,-1.80E-05,SELL,NO
1.0076,1.00795,1.00755,1.00765,1132,1.00771,355,20,0.001881,0.000885,-0.001008,SELL,NO
1.0076,1.00785,1.00735,1.00755,815,1.007555,248,25,0.0016395,-0.000141,-0.000738,SELL,NO
1.00755,1.0076,1.0072,1.0073,704,1.007355,202,30,0.00114,-0.000825,-0.0006525,NO,NO
1.0073,1.00735,1.0071,1.00715,538,1.00721,184,35,0.0003975,-0.001536,-0.0009945,NO,NO
1.00715,1.0076,1.0071,1.0073,529,1.007355,166,40,-0.0001785,-0.001914,-0.000999,NO,NO
1.0073,1.0075,1.0069,1.00695,530,1.007205,167,45,-0.0004635,-0.001278,-0.0001485,NO,NO
1.00695,1.00725,1.0069,1.00715,578,1.00708,154,50,-0.0009825,-0.001575,-0.0007335,NO,NO
1.0072,1.00725,1.0068,1.00685,543,1.00703,144,55,-0.000993,-0.001113,-0.000261,NO,NO
1.00685,1.0072,1.00675,1.0071,770,1.00701,200,0,-0.001245,-0.001242,-0.000819,BUY,NO
1.0071,1.00725,1.00675,1.0072,966,1.00696,245,5,-0.000966,-0.000753,-9.45E-05,BUY,NO
1.0072,1.0076,1.0072,1.0073,429,1.00743,133,10,-0.0007845,-0.000483,0.000216,BUY,NO
1.0073,1.00745,1.0072,1.00725,413,1.00732,146,15,-0.0002865,0.000366,0.000927,BUY,NO
1.00725,1.00755,1.00715,1.00745,235,1.007305,101,20,-0.000207,0.000282,0.000378,BUY,NO
1.00745,1.0077,1.0072,1.0076,601,1.007395,203,25,1.05E-05,0.000711,0.0004455,NO,NO
1.0076,1.0078,1.00745,1.0078,562,1.007625,192,30,0.0002595,0.001146,0.000486,NO,NO
1.00775,1.00795,1.0077,1.00775,499,1.0078,172,35,0.00057,0.001392,0.0009945,NO,NO
1.00775,1.0078,1.0076,1.00775,273,1.00771,81,40,0.000729,0.001428,0.0008775,NO,NO
1.00775,1.00775,1.0076,1.00765,339,1.00769,97,45,0.0007785,0.001143,0.000351,NO,NO
1.0077,1.008,1.0077,1.00795,213,1.00788,75,50,0.00081,0.000798,-4.05E-05,SELL,NO
1.00795,1.00805,1.0078,1.0079,258,1.00791,111,55,0.000969,0.001209,0.000522,NO,NO
1.00785,1.00795,1.0077,1.0078,181,1.007835,75,0,0.00084,0.000837,0.000297,SELL,NO
1.0078,1.0079,1.00775,1.00785,286,1.00783,99,5,0.0006765,0.000444,-4.05E-05,SELL,NO
1.00785,1.00785,1.00745,1.00755,567,1.00757,230,10,0.000573,0.000321,-8.55E-05,SELL,NO
1.00755,1.0076,1.00735,1.0075,500,1.007505,150,15,0.0001785,-0.000504,-0.0008145,SELL,NO
1.0075,1.00765,1.00745,1.0075,486,1.00751,151,20,-3.45E-05,-0.000708,-0.000657,NO,NO
1.0075,1.00765,1.0074,1.0076,157,1.00753,67,25,-0.000153,-0.000777,-0.0003555,NO,NO
1.0076,1.0077,1.0072,1.0073,394,1.007415,140,30,-0.0001695,-0.000717,0.0001305,NO,NO
1.0073,1.0073,1.00695,1.0071,359,1.007135,119,35,-0.000495,-0.001029,-0.000477,NO,NO
1.0071,1.00735,1.0071,1.00725,262,1.00721,64,40,-0.000816,-0.001362,-0.001008,NO,NO
1.00725,1.00745,1.00725,1.00725,244,1.007365,76,45,-0.0007185,-0.000897,-0.000333,NO,NO
1.00725,1.0074,1.00725,1.00735,172,1.007345,60,50,-0.0006675,-0.000531,9.45E-05,BUY,NO
1.00735,1.00755,1.0073,1.00735,161,1.007425,60,55,-0.0005265,-0.000342,0.0003015,BUY,NO
1.00735,1.00755,1.00725,1.00725,156,1.00743,71,0,-0.000357,-2.40E-05,0.0001845,BUY,NO
1.0073,1.0074,1.0071,1.00735,239,1.007235,92,5,-0.0002865,0.000102,-9.45E-05,NO,NO
1.0073,1.0075,1.00725,1.00725,195,1.00737,96,10,-0.0003135,-3.30E-05,-0.0003285,NO,NO
1.0072,1.00765,1.0072,1.00755,424,1.00748,139,15,-0.000246,5.10E-05,-0.000288,NO,NO
1.0075,1.0076,1.00735,1.0074,334,1.00749,132,20,0.000111,0.000369,0.0004005,BUY,NO
1.00735,1.00755,1.0073,1.00745,340,1.00748,112,25,0.000117,6.90E-05,9.45E-05,NO,NO
1.0075,1.00765,1.00735,1.0074,240,1.0075,96,30,0.0002505,0.000315,0.000126,NO,NO
1.00745,1.0076,1.0074,1.00755,248,1.007505,86,35,0.0002535,0.000264,-4.50E-05,NO,NO
1.0075,1.0076,1.00735,1.0074,509,1.00747,147,40,0.0001995,0.000297,3.15E-05,NO,NO
1.0074,1.0076,1.0074,1.00745,219,1.00749,51,45,5.25E-05,9.90E-05,-0.0001935,NO,NO
1.0075,1.0078,1.0075,1.00765,249,1.00761,73,50,0.0001635,9.60E-05,1.35E-05,SELL,NO
1.00765,1.00795,1.0076,1.00785,934,1.00784,411,55,0.000318,0.000342,0.0004005,BUY,NO
1.0078,1.0086,1.0078,1.0085,1073,1.008145,342,0,0.0005295,0.000783,0.000783,BUY,EXECUTE
1.0085,1.00895,1.0085,1.00885,576,1.008725,156,5,0.0011145,0.002001,0.0019845,NO,NO
1.00885,1.0092,1.00875,1.0091,1209,1.00901,285,10,0.001599,0.003111,0.002547,NO,NO
1.0091,1.0092,1.00875,1.009,556,1.00901,177,15,0.001881,0.003687,0.00225,NO,NO
1.009,1.009,1.0088,1.00895,260,1.008885,82,20,0.0018135,0.003366,0.001017,NO,NO
1.00895,1.00905,1.0088,1.0089,268,1.008915,71,25,0.0017145,0.002751,3.60E-05,NO,NO
1.0089,1.009,1.00865,1.00865,585,1.00884,164,30,0.0016995,0.001986,-0.000171,NO,NO
1.00865,1.0091,1.0086,1.00905,282,1.008865,97,35,0.0014715,0.000756,-0.000603,SELL,NO
1.00905,1.0091,1.00885,1.0089,218,1.008975,80,40,0.001626,0.000564,0.0002925,SELL,NO
1.0089,1.00905,1.00885,1.00905,298,1.008945,114,45,0.0013995,7.20E-05,0.0001395,NO,NO
1.00905,1.00905,1.0088,1.00895,270,1.00894,99,50,0.001101,0.000102,0.0003285,NO,NO
1.0089,1.0091,1.0088,1.00905,600,1.00901,198,55,0.000588,1.80E-05,-4.05E-05,SELL,NO
1.00905,1.00945,1.00885,1.00895,644,1.009195,198,0,0.000369,0.000369,0.000225,NO,NO
1.0089,1.00895,1.0088,1.00895,184,1.008895,49,5,0.000168,0.000357,9.00E-05,NO,NO
1.00895,1.00905,1.00885,1.00905,158,1.00895,49,10,-3.90E-05,3.90E-05,-0.000315,NO,NO
1.0091,1.0091,1.0087,1.0088,712,1.008875,202,15,0.000135,0.000225,4.50E-05,NO,NO
1.0088,1.00895,1.0085,1.00865,692,1.00872,179,20,-4.65E-05,-0.000312,-0.0005085,SELL,NO
1.00865,1.00885,1.00865,1.00885,135,1.008715,34,25,-0.0002565,-0.00081,-0.00063,NO,NO
1.00885,1.00885,1.0088,1.0088,59,1.008805,37,30,-0.0001485,-0.000546,-0.000117,NO,NO
1.00885,1.009,1.00875,1.00895,164,1.00889,35,35,-0.0001245,-0.000444,0.0001755,NO,NO
1.0089,1.0091,1.00875,1.0091,265,1.00893,65,40,-8.70E-05,-0.000201,0.000405,NO,NO
1.0091,1.0091,1.009,1.009,46,1.00906,17,45,-9.00E-06,0.000372,0.000648,BUY,NO
1.009,1.00905,1.0089,1.00905,90,1.009015,21,50,2.40E-05,0.000516,0.0003915,NO,NO
1.0091,1.0094,1.00895,1.0091,350,1.009155,65,55,5.40E-05,0.000669,0.0003015,NO,NO
1.0093,1.00935,1.00915,1.0092,202,1.00926,55,0,0.0002985,0.001068,0.000675,NO,NO
1.00915,1.00925,1.00915,1.00925,16,1.00922,13,5,0.000414,0.000888,0.000297,NO,NO
1.0093,1.0097,1.0093,1.0097,187,1.00957,82,10,0.000534,0.000813,0.000351,NO,NO
1.0097,1.0098,1.0097,1.0097,128,1.009755,50,15,0.0010275,0.001587,0.0012015,NO,NO
1.0097,1.00975,1.0097,1.0097,35,1.009715,10,20,0.001134,0.00165,0.0009945,NO,NO
1.00965,1.0097,1.00955,1.00955,30,1.00962,10,25,0.001017,0.001344,0.000423,NO,NO
1.00955,1.00955,1.0093,1.0093,163,1.009435,85,30,0.0007965,0.001014,-0.000288,NO,NO
1.0093,1.0094,1.0093,1.00935,80,1.00934,34,35,0.0004725,0.000159,-0.0009495,SELL,NO
1.0094,1.0094,1.0093,1.0094,79,1.009335,25,40,0.000396,-0.000195,-0.000567,SELL,NO
1.0094,1.0095,1.0094,1.00945,54,1.00946,21,45,0.000294,-0.000474,-0.000234,NO,NO
1.00945,1.0095,1.0094,1.0094,25,1.00945,14,50,0.000351,-0.000504,0.000225,NO,NO
1.00935,1.00935,1.0093,1.00935,29,1.00931,7,55,0.0001185,-0.000555,1.35E-05,NO,NO
1.0093,1.00935,1.0092,1.0093,123,1.00927,47,0,-0.0001755,-0.000534,-0.0003015,NO,NO
1.0093,1.0094,1.00925,1.00935,49,1.00932,20,5,-0.000336,-0.000354,-0.000315,NO,NO
1.0093,1.00945,1.0093,1.00935,92,1.009395,28,10,-0.000426,-0.000198,-9.90E-05,BUY,NO
1.0094,1.00965,1.0094,1.00965,102,1.009535,21,15,-0.0002805,3.00E-06,0.0002655,BUY,NO
1.0097,1.0098,1.0095,1.00975,325,1.009635,107,20,0.000108,0.000549,0.000855,BUY,NO
1.0097,1.00985,1.00955,1.00955,1085,1.009685,303,25,0.000282,0.000708,0.0007065,NO,NO
1.0095,1.00975,1.0095,1.00955,434,1.009635,189,30,0.00024,0.000612,0.000108,NO,NO
1.00955,1.00955,1.0092,1.00925,728,1.009385,265,35,0.0002355,0.000645,-0.000108,NO,NO
1.00925,1.0093,1.009,1.00905,122,1.00917,53,40,-8.55E-05,-0.00015,-0.000963,SELL,NO
1.00905,1.0091,1.00885,1.009,222,1.00898,65,45,-0.000315,-0.000867,-0.0012915,SELL,NO
1.00905,1.0092,1.009,1.0092,116,1.009055,55,50,-0.000387,-0.001314,-0.000999,NO,NO
1.0092,1.00975,1.00915,1.0096,183,1.009475,56,55,-0.0002355,-0.001188,-7.20E-05,NO,NO
1.00965,1.01085,1.00965,1.0107,1393,1.01025,420,0,0.000219,-5.40E-05,0.001413,NO,NO
1.01065,1.01165,1.01065,1.01155,2060,1.01118,579,5,0.0011745,0.002355,0.003636,BUY,NO
1.0115,1.01165,1.01145,1.01155,460,1.011545,140,10,0.002133,0.004914,0.00486,NO,NO
1.01155,1.01155,1.0113,1.0113,206,1.011445,82,15,0.00231,0.00576,0.003366,NO,NO
1.0113,1.01155,1.01115,1.01145,559,1.011355,151,20,0.002145,0.005286,0.000963,NO,NO
1.0114,1.0114,1.01105,1.01105,228,1.011225,87,25,0.0022905,0.00465,-1.35E-05,NO,NO
1.01105,1.01135,1.0109,1.01095,281,1.011115,96,30,0.002214,0.002754,-0.000918,NO,NO
1.0109,1.0109,1.01065,1.01085,301,1.01079,112,35,0.002232,0.000948,-0.000999,SELL,NO
1.0108,1.0108,1.01005,1.0101,346,1.0104,162,40,0.00195,-0.000744,-0.0011745,SELL,EXECUTE
1.0101,1.01015,1.0098,1.00985,723,1.01006,168,45,0.000972,-0.002715,-0.002277,NO,NO
1.0098,1.00995,1.0094,1.0099,624,1.00973,232,50,-7.20E-05,-0.00351,-0.0023805,NO,NO
1.0099,1.01005,1.00975,1.01005,455,1.0099,178,55,-0.000957,-0.003528,-0.001548,NO,NO
1.01005,1.0101,1.0097,1.0099,241,1.009895,111,0,-0.001356,-0.002751,-0.000171,NO,NO
1.00995,1.0102,1.00985,1.01005,131,1.010035,72,5,-0.0017505,-0.002304,9.45E-05,NO,NO
1.01,1.01035,1.01,1.01025,279,1.0102,113,10,-0.00165,-0.001377,0.000459,BUY,NO
1.0102,1.0102,1.0099,1.01,196,1.01007,102,15,-0.001302,-0.000108,0.000693,BUY,NO
1.00995,1.01005,1.00955,1.00975,176,1.009815,74,20,-0.0013335,-3.00E-05,-0.000144,NO,NO
1.0097,1.0098,1.0096,1.00975,141,1.009695,61,25,-0.00135,-0.000333,-0.000981,NO,NO
1.0098,1.0098,1.00945,1.00965,202,1.009665,131,30,-0.0010125,-0.000342,-0.000711,NO,NO
1.0096,1.0097,1.0094,1.00945,157,1.00956,79,35,-0.000735,-0.0009,-0.0006435,NO,NO
1.0094,1.0095,1.0091,1.00915,205,1.00931,87,40,-0.000651,-0.001368,-0.0007335,NO,NO
1.00915,1.00935,1.00905,1.0093,206,1.009185,81,45,-0.0007995,-0.00192,-0.001179,NO,NO
1.0093,1.0093,1.00915,1.0092,105,1.00924,52,50,-0.000777,-0.001686,-0.000675,NO,NO
1.00925,1.0093,1.0089,1.00895,231,1.00902,93,55,-0.000915,-0.001359,-0.0002835,NO,NO
1.00895,1.009,1.0087,1.00875,325,1.00885,102,0,-0.001278,-0.001677,-0.0007335,NO,NO
1.0087,1.0089,1.00865,1.00875,203,1.008785,83,5,-0.001506,-0.001878,-0.0010755,NO,NO
1.00875,1.0088,1.0086,1.0087,485,1.008675,144,10,-0.001413,-0.00159,-0.0007425,NO,NO
1.0087,1.00885,1.0087,1.00875,106,1.008775,57,15,-0.0013485,-0.001527,-0.000522,NO,NO
